yearDraft,numberPickOverall,numberRound,numberRoundPick,namePlayer,slugTeam,nameOrganizationFrom,typeOrganizationFrom,idPlayer,idTeam,nameTeam,cityTeam,teamName,PLAYER_PROFILE_FLAG,slugOrganizationTypeFrom,locationOrganizationFrom
1997,55,2,27,Ben Pepper,BOS,Newcastle Falcons,Other Team/Club,1549,1610612738,Boston Celtics,Boston,Celtics,0,PRO,Australia
1997,56,2,28,Nate Erdmann,UTA,Oklahoma,College/University,1550,1610612762,Utah Jazz,Utah,Jazz,0,COL,
1997,57,2,29,Roberto Duenas,CHI,FC Barcelona Basquet,Other Team/Club,1551,1610612741,Chicago Bulls,Chicago,Bulls,0,PRO,Spain
1996,1,1,1,Allen Iverson,PHI,Georgetown,College/University,947,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1996,2,1,2,Marcus Camby,TOR,Massachusetts,College/University,948,1610612761,Toronto Raptors,Toronto,Raptors,1,COL,
1996,3,1,3,Shareef Abdur-Rahim,VAN,California,College/University,949,1610612763,Vancouver Grizzlies,Vancouver,Grizzlies,1,COL,
1996,4,1,4,Stephon Marbury,MIL,Georgia Tech,College/University,950,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1996,5,1,5,Ray Allen,MIN,Connecticut,College/University,951,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,1,COL,
1996,6,1,6,Antoine Walker,BOS,Kentucky,College/University,952,1610612738,Boston Celtics,Boston,Celtics,1,COL,
1996,7,1,7,Lorenzen Wright,LAC,Memphis,College/University,953,1610612746,Los Angeles Clippers,Los Angeles,Clippers,1,COL,
1996,8,1,8,Kerry Kittles,NJN,Villanova,College/University,954,1610612751,New Jersey Nets,New Jersey,Nets,1,COL,
1996,9,1,9,Samaki Walker,DAL,Louisville,College/University,955,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1996,10,1,10,Erick Dampier,IND,Mississippi State,College/University,956,1610612754,Indiana Pacers,Indiana,Pacers,1,COL,
1996,11,1,11,Todd Fuller,GSW,North Carolina State,College/University,957,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1996,12,1,12,Vitaly Potapenko,CLE,Wright State,College/University,958,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1,COL,
1996,13,1,13,Kobe Bryant,CHH,Lower Merion,High School,977,1610612766,Charlotte Hornets,Charlotte,Hornets,1,HS,
1996,14,1,14,Peja Stojakovic,SAC,P.A.O.K. B.C.,Other Team/Club,978,1610612758,Sacramento Kings,Sacramento,Kings,1,PRO,Greece
1996,15,1,15,Steve Nash,PHX,Santa Clara,College/University,959,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1996,16,1,16,Tony Delk,CHH,Kentucky,College/University,960,1610612766,Charlotte Hornets,Charlotte,Hornets,1,COL,
1996,17,1,17,Jermaine O'Neal,POR,Eau Claire,High School,979,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,HS,
1996,18,1,18,John Wallace,NYK,Syracuse,College/University,961,1610612752,New York Knicks,New York,Knicks,1,COL,
1996,19,1,19,Walter McCarty,NYK,Kentucky,College/University,962,1610612752,New York Knicks,New York,Knicks,1,COL,
1996,20,1,20,Zydrunas Ilgauskas,CLE,LSU-Atletas,Other Team/Club,980,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1,PRO,Lithuania
1996,21,1,21,Dontae' Jones,NYK,Mississippi State,College/University,963,1610612752,New York Knicks,New York,Knicks,1,COL,
1996,22,1,22,Roy Rogers,VAN,Alabama,College/University,964,1610612763,Vancouver Grizzlies,Vancouver,Grizzlies,1,COL,
1996,23,1,23,Efthimios Rentzias,DEN,P.A.O.K. B.C.,Other Team/Club,981,1610612743,Denver Nuggets,Denver,Nuggets,1,PRO,Greece
1996,24,1,24,Derek Fisher,LAL,Arkansas-Little Rock,College/University,965,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1,COL,
1996,25,1,25,Martin Muursepp,UTA,BC Kalev/Cramo,Other Team/Club,982,1610612762,Utah Jazz,Utah,Jazz,1,PRO,Estonia
1996,26,1,26,Jerome Williams,DET,Georgetown,College/University,966,1610612765,Detroit Pistons,Detroit,Pistons,1,COL,
1996,27,1,27,Brian Evans,ORL,Indiana,College/University,967,1610612753,Orlando Magic,Orlando,Magic,1,COL,
1996,28,1,28,Priest Lauderdale,ATL,Peristeri B.C.,Other Team/Club,968,1610612737,Atlanta Hawks,Atlanta,Hawks,1,PRO,Greece
1996,29,1,29,Travis Knight,CHI,Connecticut,College/University,969,1610612741,Chicago Bulls,Chicago,Bulls,1,COL,
1996,30,2,1,Othella Harrington,HOU,Georgetown,College/University,970,1610612745,Houston Rockets,Houston,Rockets,1,COL,
1996,31,2,2,Mark Hendrickson,PHI,Washington State,College/University,971,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1996,32,2,3,Ryan Minor,PHI,Oklahoma,College/University,972,1610612755,Philadelphia 76ers,Philadelphia,76ers,0,COL,
1996,33,2,4,Moochie Norris,MIL,West Florida,College/University,983,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1996,34,2,5,Shawn Harvey,DAL,West Virginia State,College/University,973,1610612742,Dallas Mavericks,Dallas,Mavericks,0,COL,
1996,35,2,6,Joseph Blair,SEA,Arizona,College/University,974,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1,COL,
1996,36,2,7,Doron Sheffer,LAC,Connecticut,College/University,975,1610612746,Los Angeles Clippers,Los Angeles,Clippers,0,COL,
1996,37,2,8,Jeff McInnis,DEN,North Carolina,College/University,976,1610612743,Denver Nuggets,Denver,Nuggets,1,COL,
1996,38,2,9,Steve Hamer,BOS,Tennessee,College/University,984,1610612738,Boston Celtics,Boston,Celtics,1,COL,
1996,39,2,10,Russ Millard,PHX,Iowa,College/University,985,1610612756,Phoenix Suns,Phoenix,Suns,0,COL,
1996,40,2,11,Marcus Mann,GSW,Mississippi Valley State,College/University,986,1610612744,Golden State Warriors,Golden State,Warriors,0,COL,
1996,41,2,12,Jason Sasser,SAC,Texas Tech,College/University,987,1610612758,Sacramento Kings,Sacramento,Kings,1,COL,
1996,42,2,13,Randy Livingston,HOU,Louisiana State,College/University,988,1610612745,Houston Rockets,Houston,Rockets,1,COL,
1996,43,2,14,Ben Davis,PHX,Arizona,College/University,989,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1996,44,2,15,Malik Rose,CHH,Drexel,College/University,990,1610612766,Charlotte Hornets,Charlotte,Hornets,1,COL,
1996,45,2,16,Joe Vogel,SEA,Colorado State,College/University,991,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0,COL,
1996,46,2,17,Marcus Brown,POR,Murray State,College/University,992,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,COL,
1996,47,2,18,Ron Riley,SEA,Arizona State,College/University,993,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0,COL,
1996,48,2,19,Jamie Feick,PHI,Michigan State,College/University,994,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1996,49,2,20,Amal McCaskill,ORL,Marquette,College/University,1043,1610612753,Orlando Magic,Orlando,Magic,1,COL,
1996,50,2,21,Terrell Bell,HOU,Georgia,College/University,996,1610612745,Houston Rockets,Houston,Rockets,0,COL,
1996,51,2,22,Chris Robinson,VAN,Western Kentucky,College/University,997,1610612763,Vancouver Grizzlies,Vancouver,Grizzlies,1,COL,
1996,52,2,23,Mark Pope,IND,Kentucky,College/University,998,1610612754,Indiana Pacers,Indiana,Pacers,1,COL,
1996,53,2,24,Jeff Nordgaard,MIL,Wisconsin-Green Bay,College/University,999,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1996,54,2,25,Shandon Anderson,UTA,Georgia,College/University,1000,1610612762,Utah Jazz,Utah,Jazz,1,COL,
1996,55,2,26,Ronnie Henderson,WAS,Louisiana State,College/University,1001,1610612764,Washington Bullets,Washington,Bullets,0,COL,
1996,56,2,27,Reggie Geary,CLE,Arizona,College/University,1002,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1,COL,
1996,57,2,28,Drew Barry,SEA,Georgia Tech,College/University,1003,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1,COL,
1996,58,2,29,Darnell Robinson,DAL,Arkansas,College/University,1004,1610612742,Dallas Mavericks,Dallas,Mavericks,0,COL,
1995,1,1,1,Joe Smith,GOS,Maryland,College/University,693,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1995,2,1,2,Antonio McDyess,LAC,Alabama,College/University,686,1610612746,Los Angeles Clippers,Los Angeles,Clippers,1,COL,
1995,3,1,3,Jerry Stackhouse,PHL,North Carolina,College/University,711,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1995,4,1,4,Rasheed Wallace,WAS,North Carolina,College/University,739,1610612764,Washington Bullets,Washington,Bullets,1,COL,
1995,5,1,5,Kevin Garnett,MIN,Farragut Career Academy,High School,708,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,1,HS,
1995,6,1,6,Bryant Reeves,VAN,Oklahoma State,College/University,735,1610612763,Vancouver Grizzlies,Vancouver,Grizzlies,1,COL,
1995,7,1,7,Damon Stoudamire,TOR,Arizona,College/University,757,1610612761,Toronto Raptors,Toronto,Raptors,1,COL,
1995,8,1,8,Shawn Respert,POR,Michigan State,College/University,704,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,COL,
1995,9,1,9,Ed O'Bannon,NJN,California-Los Angeles,College/University,709,1610612751,New Jersey Nets,New Jersey,Nets,1,COL,
1995,10,1,10,Kurt Thomas,MIA,Texas Christian,College/University,703,1610612748,Miami Heat,Miami,Heat,1,COL,
1995,11,1,11,Gary Trent,MIL,Ohio,College/University,718,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1995,12,1,12,Cherokee Parks,DAL,Duke,College/University,685,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1995,13,1,13,Corliss Williamson,SAC,Arkansas,College/University,722,1610612758,Sacramento Kings,Sacramento,Kings,1,COL,
1995,14,1,14,Eric Williams,BOS,Providence,College/University,677,1610612738,Boston Celtics,Boston,Celtics,1,COL,
1995,15,1,15,Brent Barry,DEN,Oregon State,College/University,699,1610612743,Denver Nuggets,Denver,Nuggets,1,COL,
1995,16,1,16,Alan Henderson,ATL,Indiana,College/University,673,1610612737,Atlanta Hawks,Atlanta,Hawks,1,COL,
1995,17,1,17,Bob Sura,CLE,Florida State,College/University,682,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1,COL,
1995,18,1,18,Theo Ratliff,DET,Wyoming,College/University,689,1610612765,Detroit Pistons,Detroit,Pistons,1,COL,
1995,19,1,19,Randolph Childress,DET,Wake Forest,College/University,719,1610612765,Detroit Pistons,Detroit,Pistons,1,COL,
1995,20,1,20,Jason Caffey,CHI,Alabama,College/University,679,1610612741,Chicago Bulls,Chicago,Bulls,1,COL,
1995,21,1,21,Michael Finley,PHX,Wisconsin,College/University,714,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1995,22,1,22,George Zidek,CHH,California-Los Angeles,College/University,678,1610612766,Charlotte Hornets,Charlotte,Hornets,1,COL,
1995,23,1,23,Travis Best,IND,Georgia Tech,College/University,696,1610612754,Indiana Pacers,Indiana,Pacers,1,COL,
1995,24,1,24,Loren Meyer,DAL,Iowa State,College/University,684,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1995,25,1,25,David Vaughn,ORL,Memphis,College/University,710,1610612753,Orlando Magic,Orlando,Magic,1,COL,
1995,26,1,26,Sherell Ford,SEA,Illinois-Chicago,College/University,726,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1,COL,
1995,27,1,27,Mario Bennett,PHX,Arizona State,College/University,712,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1995,28,1,28,Greg Ostertag,UTH,Kansas,College/University,731,1610612762,Utah Jazz,Utah,Jazz,1,COL,
1995,29,1,29,Cory Alexander,SAN,Virginia,College/University,724,1610612759,San Antonio Spurs,San Antonio,Spurs,1,COL,
1995,30,2,1,Lou Roe,DET,Massachusetts,College/University,691,1610612765,Detroit Pistons,Detroit,Pistons,1,COL,
1995,31,2,2,Dragan Tarlac,CHI,Olympiacos B.C.,Other Team/Club,1434,1610612741,Chicago Bulls,Chicago,Bulls,1,PRO,Greece
1995,32,2,3,Terrence Rencher,WAS,Texas,College/University,720,1610612764,Washington Bullets,Washington,Bullets,1,COL,
1995,33,2,4,Junior Burrough,BOS,Virginia,College/University,675,1610612738,Boston Celtics,Boston,Celtics,1,COL,
1995,34,2,5,Andrew DeClercq,GOS,Florida,College/University,692,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1995,35,2,6,Jimmy King,TOR,Michigan,College/University,728,1610612761,Toronto Raptors,Toronto,Raptors,1,COL,
1995,36,2,7,Lawrence Moten,VAN,Syracuse,College/University,734,1610612763,Vancouver Grizzlies,Vancouver,Grizzlies,1,COL,
1995,37,2,8,Frankie King,LAL,Western Carolina,College/University,701,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1,COL,
1995,38,2,9,Rashard Griffith,MIL,Wisconsin,College/University,83626,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0,COL,
1995,39,2,10,Donny Marshall,CLE,Connecticut,College/University,681,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1,COL,
1995,40,2,11,Dwayne Whitfield,GOS,Jackson State,College/University,730,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1995,41,2,12,Erik Meek,HOU,Duke,College/University,83624,1610612745,Houston Rockets,Houston,Rockets,0,COL,
1995,42,2,13,Donnie Boyce,ATL,Colorado,College/University,671,1610612737,Atlanta Hawks,Atlanta,Hawks,1,COL,
1995,43,2,14,Eric Snow,MIL,Michigan State,College/University,727,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1995,44,2,15,Anthony Pelle,DEN,Fresno State,College/University,83623,1610612743,Denver Nuggets,Denver,Nuggets,0,COL,
1995,45,2,16,Troy Brown,ATL,Providence,College/University,83622,1610612737,Atlanta Hawks,Atlanta,Hawks,0,COL,
1995,46,2,17,George Banks,MIA,Texas-El Paso,College/University,83628,1610612748,Miami Heat,Miami,Heat,0,COL,
1995,47,2,18,Tyus Edney,SAC,California-Los Angeles,College/University,721,1610612758,Sacramento Kings,Sacramento,Kings,1,COL,
1995,48,2,19,Mark Davis,MIN,Texas Tech,College/University,707,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,1,COL,
1995,49,2,20,Jerome Allen,MIN,Pennsylvania,College/University,706,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,1,COL,
1995,50,2,21,Martin Lewis,GOS,Seward County Community College,College/University,729,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1995,51,2,22,Dejan Bodiroga,SAC,Olimpia Milano,Other Team/Club,83621,1610612758,Sacramento Kings,Sacramento,Kings,0,PRO,Italy
1995,52,2,23,Fred Hoiberg,IND,Iowa State,College/University,697,1610612754,Indiana Pacers,Indiana,Pacers,1,COL,
1995,53,2,24,Constantin Popa,LAC,Miami (FL),College/University,83627,1610612746,Los Angeles Clippers,Los Angeles,Clippers,0,COL,
1995,54,2,25,Aurelijius Zukauskas,SEA,BC Neptunas,Other Team/Club,83625,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0,PRO,Lithuania
1995,55,2,26,Michael McDonald,GOS,New Orleans,College/University,1075,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1995,56,2,27,Chris Carr,PHX,Southern Illinois,College/University,713,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1995,57,2,28,Cuonzo Martin,ATL,Purdue,College/University,733,1610612737,Atlanta Hawks,Atlanta,Hawks,1,COL,
1995,58,2,29,Don Reid,DET,Georgetown,College/University,690,1610612765,Detroit Pistons,Detroit,Pistons,1,COL,
1994,1,1,1,Glenn Robinson,MIL,Purdue,College/University,299,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1994,2,1,2,Jason Kidd,DAL,California,College/University,467,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1994,3,1,3,Grant Hill,DET,Duke,College/University,255,1610612765,Detroit Pistons,Detroit,Pistons,1,COL,
1994,4,1,4,Donyell Marshall,MIN,Connecticut,College/University,923,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,1,COL,
1994,5,1,5,Juwan Howard,WAS,Michigan,College/University,436,1610612764,Washington Bullets,Washington,Bullets,1,COL,
1994,6,1,6,Sharone Wright,PHL,Clemson,College/University,412,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1994,7,1,7,Lamond Murray,LAC,California,College/University,441,1610612746,Los Angeles Clippers,Los Angeles,Clippers,1,COL,
1994,8,1,8,Brian Grant,SAC,Xavier,College/University,258,1610612758,Sacramento Kings,Sacramento,Kings,1,COL,
1994,9,1,9,Eric Montross,BOS,North Carolina,College/University,376,1610612738,Boston Celtics,Boston,Celtics,1,COL,
1994,10,1,10,Eddie Jones,LAL,Temple,College/University,224,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1,COL,
1994,11,1,11,Carlos Rogers,SEA,Tennessee State,College/University,435,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1,COL,
1994,12,1,12,Khalid Reeves,MIA,Arizona,College/University,234,1610612748,Miami Heat,Miami,Heat,1,COL,
1994,13,1,13,Jalen Rose,DEN,Michigan,College/University,147,1610612743,Denver Nuggets,Denver,Nuggets,1,COL,
1994,14,1,14,Yinka Dare,NJN,George Washington,College/University,212,1610612751,New Jersey Nets,New Jersey,Nets,1,COL,
1994,15,1,15,Eric Piatkowski,IND,Nebraska,College/University,15,1610612754,Indiana Pacers,Indiana,Pacers,1,COL,
1994,16,1,16,Clifford Rozier,GOS,Louisville,College/University,32,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1994,17,1,17,Aaron McKie,POR,Temple,College/University,243,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,COL,
1994,18,1,18,Eric Mobley,MIL,Pittsburgh,College/University,211,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1994,19,1,19,Tony Dumas,DAL,Missouri-Kansas City,College/University,434,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1994,20,1,20,B.J. Tyler,PHL,Texas,College/University,189,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1994,21,1,21,Dickey Simpkins,CHI,Providence,College/University,54,1610612741,Chicago Bulls,Chicago,Bulls,1,COL,
1994,22,1,22,Bill Curley,SAN,Boston College,College/University,223,1610612759,San Antonio Spurs,San Antonio,Spurs,1,COL,
1994,23,1,23,Wesley Person,PHX,Auburn,College/University,445,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1994,24,1,24,Monty Williams,NYK,Notre Dame,College/University,42,1610612752,New York Knicks,New York,Knicks,1,COL,
1994,25,1,25,Greg Minor,LAC,Louisville,College/University,65,1610612746,Los Angeles Clippers,Los Angeles,Clippers,1,COL,
1994,26,1,26,Charlie Ward,NYK,Florida State,College/University,369,1610612752,New York Knicks,New York,Knicks,1,COL,
1994,27,1,27,Brooks Thompson,ORL,Oklahoma State,College/University,240,1610612753,Orlando Magic,Orlando,Magic,1,COL,
1994,28,2,1,Deon Thomas,DAL,Illinois,College/University,83619,1610612742,Dallas Mavericks,Dallas,Mavericks,0,COL,
1994,29,2,2,Antonio Lang,PHX,Duke,College/University,226,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1994,30,2,3,Howard Eisley,MIN,Boston College,College/University,458,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,1,COL,
1994,31,2,4,Rodney Dent,ORL,Kentucky,College/University,83620,1610612753,Orlando Magic,Orlando,Magic,0,COL,
1994,32,2,5,Jim McIlvaine,WAS,Marquette,College/University,29,1610612764,Washington Bullets,Washington,Bullets,1,COL,
1994,33,2,6,Derrick Alston,PHL,Duquesne,College/University,308,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1994,34,2,7,Gaylon Nickerson,ATL,Oklahoma State,College/University,1093,1610612737,Atlanta Hawks,Atlanta,Hawks,1,COL,
1994,35,2,8,Michael Smith,SAC,Providence,College/University,63,1610612758,Sacramento Kings,Sacramento,Kings,1,COL,
1994,36,2,9,Andrei Fetisov,BOS,CB Valladolid,Other Team/Club,83612,1610612738,Boston Celtics,Boston,Celtics,0,PRO,Spain
1994,37,2,10,Dontonio Wingfield,SEA,Cincinnati,College/University,112,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1,COL,
1994,38,2,11,Darrin Hancock,CHH,Kansas,College/University,241,1610612766,Charlotte Hornets,Charlotte,Hornets,1,COL,
1994,39,2,12,Anthony Miller,GOS,Michigan State,College/University,292,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1994,40,2,13,Jeff Webster,MIA,Oklahoma,College/University,1067,1610612748,Miami Heat,Miami,Heat,1,COL,
1994,41,2,14,William Njoku,IND,Saint Mary's (CAN),College/University,83616,1610612754,Indiana Pacers,Indiana,Pacers,0,COL,
1994,42,2,15,Gary Collier,CLE,Tulsa,College/University,83618,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,0,COL,
1994,43,2,16,Shawnelle Scott,POR,St. John's (NY),College/University,1035,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,COL,
1994,44,2,17,Damon Bailey,IND,Indiana,College/University,83615,1610612754,Indiana Pacers,Indiana,Pacers,0,COL,
1994,45,2,18,Dwayne Morton,GOS,Louisville,College/University,132,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1994,46,2,19,Voshon Lenard,MIL,Minnesota,College/University,702,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1994,47,2,20,Jamie Watson,UTH,South Carolina,College/University,320,1610612762,Utah Jazz,Utah,Jazz,1,COL,
1994,48,2,21,Jevon Crudup,DET,Missouri,College/University,83613,1610612765,Detroit Pistons,Detroit,Pistons,0,COL,
1994,49,2,22,Kris Bruton,CHI,Benedict,College/University,83614,1610612741,Chicago Bulls,Chicago,Bulls,0,COL,
1994,50,2,23,Charles Claxton,PHX,Georgia,College/University,1127,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1994,51,2,24,Lawrence Funderburke,SAC,Ohio State,College/University,1444,1610612758,Sacramento Kings,Sacramento,Kings,1,COL,
1994,52,2,25,Anthony Goldwire,PHX,Houston,College/University,924,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1994,53,2,26,Albert Burditt,HOU,Texas,College/University,83617,1610612745,Houston Rockets,Houston,Rockets,0,COL,
1994,54,2,27,Zeljko Rebraca,SEA,KK Partizan,Other Team/Club,1442,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1,PRO,Serbia
1993,1,1,1,Chris Webber,ORL,Michigan,College/University,185,1610612753,Orlando Magic,Orlando,Magic,1,COL,
1993,2,1,2,Shawn Bradley,PHL,Brigham Young,College/University,762,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1993,3,1,3,Anfernee Hardaway,GOS,Memphis,College/University,358,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1993,4,1,4,Jamal Mashburn,DAL,Kentucky,College/University,469,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1993,5,1,5,Isaiah Rider,MIN,Nevada-Las Vegas,College/University,375,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,1,COL,
1993,6,1,6,Calbert Cheaney,WAS,Indiana,College/University,384,1610612764,Washington Bullets,Washington,Bullets,1,COL,
1993,7,1,7,Bobby Hurley,SAC,Duke,College/University,310,1610612758,Sacramento Kings,Sacramento,Kings,1,COL,
1993,8,1,8,Vin Baker,MIL,Hartford,College/University,452,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1,COL,
1993,9,1,9,Rodney Rogers,DEN,Wake Forest,College/University,915,1610612743,Denver Nuggets,Denver,Nuggets,1,COL,
1993,10,1,10,Lindsey Hunter,DET,Jackson State,College/University,283,1610612765,Detroit Pistons,Detroit,Pistons,1,COL,
1993,11,1,11,Allan Houston,DET,Tennessee,College/University,275,1610612765,Detroit Pistons,Detroit,Pistons,1,COL,
1993,12,1,12,George Lynch,LAL,North Carolina,College/University,248,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1,COL,
1993,13,1,13,Terry Dehere,LAC,Seton Hall,College/University,143,1610612746,Los Angeles Clippers,Los Angeles,Clippers,1,COL,
1993,14,1,14,Scott Haskin,IND,Oregon State,College/University,321,1610612754,Indiana Pacers,Indiana,Pacers,1,COL,
1993,15,1,15,Doug Edwards,ATL,Florida State,College/University,346,1610612737,Atlanta Hawks,Atlanta,Hawks,1,COL,
1993,16,1,16,Rex Walters,NJN,Kansas,College/University,777,1610612751,New Jersey Nets,New Jersey,Nets,1,COL,
1993,17,1,17,Greg Graham,CHH,Indiana,College/University,37,1610612766,Charlotte Hornets,Charlotte,Hornets,1,COL,
1993,18,1,18,Luther Wright,UTH,Seton Hall,College/University,1007,1610612762,Utah Jazz,Utah,Jazz,1,COL,
1993,19,1,19,Acie Earl,BOS,Iowa,College/University,768,1610612738,Boston Celtics,Boston,Celtics,1,COL,
1993,20,1,20,Scott Burrell,CHH,Connecticut,College/University,197,1610612766,Charlotte Hornets,Charlotte,Hornets,1,COL,
1993,21,1,21,James Robinson,POR,Alabama,College/University,381,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1,COL,
1993,22,1,22,Chris Mills,CLE,Arizona,College/University,168,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1,COL,
1993,23,1,23,Ervin Johnson,SEA,New Orleans,College/University,911,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1,COL,
1993,24,1,24,Sam Cassell,HOU,Florida State,College/University,208,1610612745,Houston Rockets,Houston,Rockets,1,COL,
1993,25,1,25,Corie Blount,CHI,Cincinnati,College/University,916,1610612741,Chicago Bulls,Chicago,Bulls,1,COL,
1993,26,1,26,Geert Hammink,ORL,Louisiana State,College/University,903,1610612753,Orlando Magic,Orlando,Magic,1,COL,
1993,27,1,27,Malcolm Mackey,PHX,Georgia Tech,College/University,1635,1610612756,Phoenix Suns,Phoenix,Suns,1,COL,
1993,28,2,1,Lucious Harris,DAL,Long Beach State,College/University,446,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1993,29,2,2,Sherron Mills,MIN,Virginia Commonwealth,College/University,83611,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,0,COL,
1993,30,2,3,Gheorghe Muresan,WAS,Elan Bearnais Pau-Orthez,Other Team/Club,49,1610612764,Washington Bullets,Washington,Bullets,1,PRO,France
1993,31,2,4,Evers Burns,SAC,Maryland,College/University,76308,1610612758,Sacramento Kings,Sacramento,Kings,1,COL,
1993,32,2,5,Alphonso Ford,PHL,Mississippi Valley State,College/University,76732,1610612755,Philadelphia 76ers,Philadelphia,76ers,1,COL,
1993,33,2,6,Eric Riley,DAL,Michigan,College/University,35,1610612742,Dallas Mavericks,Dallas,Mavericks,1,COL,
1993,34,2,7,Darnell Mee,GOS,Western Kentucky,College/University,1577,1610612744,Golden State Warriors,Golden State,Warriors,1,COL,
1993,35,2,8,Ed Stokes,MIA,Arizona,College/University,1055,1610612748,Miami Heat,Miami,Heat,1,COL,
1993,36,2,9,John Best,NJN,Tennessee Tech,College/University,83606,1610612751,New Jersey Nets,New Jersey,Nets,0,COL,
1993,37,2,10,Nick Van Exel,LAL,Cincinnati,College/University,89,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1,COL,
1993,38,2,11,Conrad McRae,WAS,Syracuse,College/University,83602,1610612764,Washington Bullets,Washington,Bullets,0,COL,
